"saleLineID","saleID","itemID","unitQuantity","unitPrice","avgCost","discountAmount","discountPercent","tax","taxClassID","note","isWorkorder","createTime"
"3","0","0","1","0","0","0","0","false","2","","true","2022-11-23T13:59:37+00:00"
"6","0","5","1","45","20","0","0","true","1","","true","2022-11-23T14:10:19+00:00"
"11","6","8","1","40","0","0","0","true","1","","false","2022-11-25T01:01:42+00:00"
"12","6","9","1","50","0","0","0","true","1","","false","2022-11-25T01:01:46+00:00"
"13","6","10","1","60","0","0","0","true","1","","false","2022-11-25T01:01:50+00:00"
"17","0","0","1","0","0","0","0","false","2","","true","2022-11-26T16:51:45+00:00"
"18","0","10","1","75","0","0","0","false","2","","true","2022-11-29T15:34:10+00:00"
"19","19","0","1","0","0","0","0","false","2","","true","2022-11-29T17:17:55+00:00"
"20","20","0","1","0","0","0","0","false","2","","true","2022-11-29T17:33:41+00:00"
"23","15","8","1","45","0","0","0","true","1","","false","2022-11-29T18:55:03+00:00"
"24","16","0","1","0","0","0","0","false","2","","true","2022-11-29T20:23:18+00:00"
"25","172","0","1","0","0","0","0","false","2","","true","2022-11-30T15:05:58+00:00"
"26","22","0","1","0","0","0","0","false","2","","true","2022-11-30T15:31:50+00:00"
"27","23","0","1","0","0","0","0","false","2","","true","2022-11-30T16:37:03+00:00"
"28","107","0","1","0","0","0","0","false","2","","true","2022-11-30T17:43:52+00:00"
"29","107","6","1","9.39","0","0","0","true","1","","true","2022-11-30T17:44:29+00:00"
"30","107","16","1","10.33","0","0","0","true","1","","true","2022-11-30T17:44:41+00:00"
"32","66","0","1","0","0","0","0","false","2","","true","2022-11-30T18:26:14+00:00"
"33","31","0","1","0","0","0","0","false","2","","true","2022-11-30T18:38:28+00:00"
"34","124","0","1","0","0","0","0","false","2","","true","2022-11-30T20:58:05+00:00"
"35","117","0","1","0","0","0","0","false","2","","true","2022-12-01T12:56:41+00:00"
"36","33","0","1","0","0","0","0","false","2","","true","2022-12-01T15:26:44+00:00"
"38","49","0","1","0","0","0","0","false","2","","true","2022-12-01T16:05:41+00:00"
"39","21","0","1","0","0","0","0","false","2","","true","2022-12-01T16:08:22+00:00"
"40","68","0","1","0","0","0","0","false","2","","true","2022-12-01T17:20:49+00:00"
"41","26","0","1","0","0","0","0","false","2","","true","2022-12-01T18:06:20+00:00"
"42","37","0","1","0","0","0","0","false","2","","true","2022-12-01T19:03:44+00:00"
"43","52","0","1","0","0","0","0","false","2","","true","2022-12-01T20:26:53+00:00"
"44","24","0","1","0","0","0","0","false","2","","true","2022-12-01T21:32:51+00:00"
"46","28","0","1","0","0","0","0","false","2","","true","2022-12-02T17:17:42+00:00"
"48","27","0","1","0","0","0","0","false","2","","true","2022-12-02T18:00:02+00:00"
"49","54","0","1","0","0","0","0","false","2","","true","2022-12-02T19:41:58+00:00"
"50","0","0","1","0","0","0","0","false","2","","true","2022-12-02T20:00:17+00:00"
"51","0","0","1","8","0","0","0","true","3","","true","2022-12-02T20:01:26+00:00"
"52","29","0","1","0","0","0","0","false","2","","true","2022-12-02T20:57:16+00:00"
"53","47","0","1","0","0","0","0","false","2","","true","2022-12-03T15:51:50+00:00"
"54","25","0","1","0","0","0","0","false","2","","true","2022-12-03T17:31:49+00:00"
"55","41","0","1","0","0","0","0","false","2","","true","2022-12-03T18:15:08+00:00"
"57","34","0","1","0","0","0","0","false","2","","true","2022-12-03T18:58:58+00:00"
"59","133","0","1","0","0","0","0","false","2","","true","2022-12-04T13:48:34+00:00"
"61","40","0","1","0","0","0","0","false","2","","true","2022-12-05T20:30:23+00:00"
"62","30","0","1","0","0","0","0","false","2","","true","2022-12-06T15:21:09+00:00"
"63","39","0","1","0","0","0","0","false","2","","true","2022-12-06T16:57:15+00:00"
"64","56","0","1","0","0","0","0","false","2","","true","2022-12-06T17:37:49+00:00"
"66","63","0","1","0","0","0","0","false","2","","true","2022-12-06T17:52:25+00:00"
"67","42","0","1","0","0","0","0","false","2","","true","2022-12-06T18:19:46+00:00"
"68","44","0","1","0","0","0","0","false","2","","true","2022-12-06T18:47:16+00:00"
"69","38","0","1","0","0","0","0","false","2","","true","2022-12-06T18:58:54+00:00"
"70","57","0","1","0","0","0","0","false","2","","true","2022-12-06T20:48:33+00:00"
"71","62","0","1","0","0","0","0","false","2","","true","2022-12-07T15:55:01+00:00"
"72","48","0","1","0","0","0","0","false","2","","true","2022-12-07T16:18:39+00:00"
"73","65","0","1","0","0","0","0","false","2","","true","2022-12-07T16:32:05+00:00"
"74","98","0","1","0","0","0","0","false","2","","true","2022-12-07T18:30:32+00:00"
"75","61","0","1","0","0","0","0","false","2","","true","2022-12-07T18:33:40+00:00"
"76","50","0","1","0","0","0","0","false","2","","true","2022-12-07T19:13:18+00:00"
"77","46","0","1","0","0","0","0","false","2","","true","2022-12-07T19:24:17+00:00"
"80","99","0","1","0","0","0","0","false","2","","true","2022-12-07T21:35:47+00:00"
"85","43","0","1","0","0","0","0","false","2","","true","2022-12-08T17:31:03+00:00"
"87","97","0","1","0","0","0","0","false","2","","true","2022-12-08T20:26:00+00:00"
"88","58","0","1","0","0","0","0","false","2","","true","2022-12-09T17:04:01+00:00"
"89","93","0","1","0","0","0","0","false","2","","true","2022-12-09T17:12:33+00:00"
"90","76","0","1","0","0","0","0","false","2","","true","2022-12-09T17:54:48+00:00"
"91","60","0","1","0","0","0","0","false","2","","true","2022-12-09T18:18:05+00:00"
"92","77","0","1","0","0","0","0","false","2","","true","2022-12-09T18:49:22+00:00"
"93","75","0","1","0","0","0","0","false","2","","true","2022-12-09T22:24:51+00:00"
"94","197","0","1","0","0","0","0","false","2","","true","2022-12-10T12:09:47+00:00"
"95","64","0","1","0","0","0","0","false","2","","true","2022-12-10T15:20:45+00:00"
"96","183","0","1","0","0","0","0","false","2","","true","2022-12-10T17:43:47+00:00"
"97","75","0","1","0","0","0","0","false","2","","true","2022-12-10T18:40:01+00:00"
"98","53","0","1","0","0","0","0","false","2","","true","2022-12-10T19:00:43+00:00"
"99","86","0","1","0","0","0","0","false","2","","true","2022-12-10T19:05:31+00:00"
"100","70","0","1","0","0","0","0","false","2","","true","2022-12-12T14:32:37+00:00"
"101","103","0","1","0","0","0","0","false","2","","true","2022-12-12T15:04:39+00:00"
"104","74","0","1","0","0","0","0","false","2","","true","2022-12-13T17:14:45+00:00"
"106","73","0","1","0","0","0","0","false","2","","true","2022-12-13T18:37:50+00:00"
"107","78","0","1","0","0","0","0","false","2","","true","2022-12-13T19:05:54+00:00"
"108","95","0","1","0","0","0","0","false","2","","true","2022-12-13T20:01:41+00:00"
"109","72","0","1","0","0","0","0","false","2","","true","2022-12-13T20:37:43+00:00"
"110","104","0","1","0","0","0","0","false","2","","true","2022-12-13T20:41:32+00:00"
"111","82","0","1","0","0","0","0","false","2","","true","2022-12-14T17:02:23+00:00"
"112","75","0","1","0","0","0","0","false","2","","true","2022-12-14T17:12:06+00:00"
"113","67","0","1","0","0","0","0","false","2","","true","2022-12-14T19:20:57+00:00"
"114","87","0","1","0","0","0","0","false","2","","true","2022-12-14T19:49:38+00:00"
"115","109","0","1","0","0","0","0","false","2","","true","2022-12-14T20:43:17+00:00"
"116","88","0","1","0","0","0","0","false","2","","true","2022-12-15T16:14:04+00:00"
"117","79","0","1","0","0","0","0","false","2","","true","2022-12-15T16:44:37+00:00"
"118","105","0","1","0","0","0","0","false","2","","true","2022-12-15T17:48:14+00:00"
"120","71","0","1","0","0","0","0","false","2","","true","2022-12-16T17:54:00+00:00"
"124","112","0","1","0","0","0","0","false","2","","true","2022-12-16T21:05:06+00:00"
"125","80","0","1","0","0","0","0","false","2","","true","2022-12-17T16:37:17+00:00"
"126","84","0","1","0","0","0","0","false","2","","true","2022-12-17T16:38:21+00:00"
"127","91","0","1","0","0","0","0","false","2","","true","2022-12-17T16:57:46+00:00"
"128","94","0","1","0","0","0","0","false","2","","true","2022-12-17T17:13:14+00:00"
"130","116","0","1","0","0","0","0","false","2","","true","2022-12-17T18:40:11+00:00"
"131","96","0","1","0","0","0","0","false","2","","true","2022-12-17T20:35:36+00:00"
"132","120","0","1","0","0","0","0","false","2","","true","2022-12-19T17:20:47+00:00"
"133","92","0","1","0","0","0","0","false","2","","true","2022-12-19T20:18:45+00:00"
"134","100","0","1","0","0","0","0","false","2","","true","2022-12-20T14:57:00+00:00"
"135","110","0","1","0","0","0","0","false","2","","true","2022-12-20T15:10:53+00:00"
"140","111","0","1","0","0","0","0","false","2","","true","2022-12-20T18:30:42+00:00"
"141","101","0","1","0","0","0","0","false","2","","true","2022-12-20T20:51:47+00:00"
"142","113","0","1","0","0","0","0","false","2","","true","2022-12-21T15:58:09+00:00"
"143","89","0","1","0","0","0","0","false","2","","true","2022-12-21T17:01:39+00:00"
"146","102","0","1","0","0","0","0","false","2","","true","2022-12-22T16:00:25+00:00"
"147","114","0","1","0","0","0","0","false","2","","true","2022-12-22T19:51:08+00:00"
"149","108","0","1","0","0","0","0","false","2","","true","2022-12-23T15:16:02+00:00"
"150","132","0","1","0","0","0","0","false","2","","true","2022-12-23T15:38:21+00:00"
"152","119","0","1","0","0","0","0","false","2","","true","2022-12-23T16:27:54+00:00"
"153","118","0","1","0","0","0","0","false","2","","true","2022-12-23T16:30:43+00:00"
"156","115","0","1","0","0","0","0","false","2","","true","2022-12-26T20:11:05+00:00"
"157","122","0","1","0","0","0","0","false","2","","true","2022-12-27T15:17:46+00:00"
"158","188","0","1","0","0","0","0","false","2","","true","2022-12-27T18:19:30+00:00"
"160","125","0","1","0","0","0","0","false","2","","true","2022-12-28T18:22:58+00:00"
"161","145","0","1","0","0","0","0","false","2","","true","2022-12-29T16:21:11+00:00"
"162","121","0","1","0","0","0","0","false","2","","true","2022-12-29T17:10:06+00:00"
"163","123","0","1","0","0","0","0","false","2","","true","2022-12-29T19:21:58+00:00"
"164","126","0","1","0","0","0","0","false","2","","true","2022-12-29T19:57:04+00:00"
"165","127","0","1","0","0","0","0","false","2","","true","2022-12-29T21:12:06+00:00"
"166","171","0","1","0","0","0","0","false","2","","true","2022-12-30T18:57:39+00:00"
"168","170","0","1","0","0","0","0","false","2","","true","2022-12-30T19:35:18+00:00"
"169","128","0","1","0","0","0","0","false","2","","true","2022-12-31T16:02:27+00:00"
"171","221","0","1","0","0","0","0","false","2","","true","2022-12-31T18:40:47+00:00"
"172","147","0","1","0","0","0","0","false","2","","true","2023-01-02T16:06:09+00:00"
"173","136","0","1","0","0","0","0","false","2","","true","2023-01-02T17:09:57+00:00"
"176","134","0","1","0","0","0","0","false","2","","true","2023-01-02T20:43:01+00:00"
"177","131","0","1","0","0","0","0","false","2","","true","2023-01-03T14:20:49+00:00"
"178","130","0","1","0","0","0","0","false","2","","true","2023-01-03T14:59:26+00:00"
"179","129","0","1","0","0","0","0","false","2","","true","2023-01-03T16:20:51+00:00"
"180","229","0","1","0","0","0","0","false","2","","true","2023-01-03T18:21:09+00:00"
"181","229","0","1","0","0","0","0","false","2","","true","2023-01-03T18:45:11+00:00"
"184","143","0","1","0","0","0","0","false","2","","true","2023-01-04T15:07:28+00:00"
"185","144","0","1","0","0","0","0","false","2","","true","2023-01-04T15:08:08+00:00"
"186","191","0","1","0","0","0","0","false","2","","true","2023-01-04T15:50:53+00:00"
"187","184","0","1","0","0","0","0","false","2","","true","2023-01-04T16:31:57+00:00"
"188","146","0","1","0","0","0","0","false","2","","true","2023-01-04T16:36:25+00:00"
"189","228","0","1","0","0","0","0","false","2","","true","2023-01-04T16:52:52+00:00"
"190","137","0","1","0","0","0","0","false","2","","true","2023-01-04T16:57:48+00:00"
"191","239","0","1","0","0","0","0","false","2","","true","2023-01-04T17:21:40+00:00"
"193","239","0","1","0","0","0","0","false","2","","true","2023-01-04T17:24:31+00:00"
"194","135","0","1","0","0","0","0","false","2","","true","2023-01-04T17:54:31+00:00"
"195","227","0","1","0","0","0","0","false","2","","true","2023-01-04T19:18:42+00:00"
"196","227","0","1","0","0","0","0","false","2","","true","2023-01-04T19:21:56+00:00"
"197","155","0","1","0","0","0","0","false","2","","true","2023-01-04T19:22:41+00:00"
"198","155","0","1","0","0","0","0","false","2","","true","2023-01-04T19:23:46+00:00"
"199","141","0","1","0","0","0","0","false","2","","true","2023-01-04T20:00:38+00:00"
"201","142","0","1","0","0","0","0","false","2","","true","2023-01-05T15:36:33+00:00"
"202","154","0","1","0","0","0","0","false","2","","true","2023-01-05T15:44:01+00:00"
"203","138","0","1","0","0","0","0","false","2","","true","2023-01-05T16:00:14+00:00"
"204","177","0","1","0","0","0","0","false","2","","true","2023-01-05T17:00:28+00:00"
"205","153","0","1","0","0","0","0","false","2","","true","2023-01-05T18:45:38+00:00"
"206","192","0","1","0","0","0","0","false","2","","true","2023-01-05T19:25:45+00:00"
"207","156","0","1","0","0","0","0","false","2","","true","2023-01-05T19:59:48+00:00"
"208","139","0","1","0","0","0","0","false","2","","true","2023-01-05T20:54:27+00:00"
"209","201","0","1","0","0","0","0","false","2","","true","2023-01-05T21:03:19+00:00"
"210","164","0","1","0","0","0","0","false","2","","true","2023-01-05T21:10:00+00:00"
"211","164","0","1","0","0","0","0","false","2","","true","2023-01-05T21:12:06+00:00"
"212","152","0","1","0","0","0","0","false","2","","true","2023-01-06T15:25:47+00:00"
"215","151","0","1","0","0","0","0","false","2","","true","2023-01-06T16:53:51+00:00"
"217","149","0","1","0","0","0","0","false","2","","true","2023-01-06T17:55:36+00:00"
"218","159","0","1","0","0","0","0","false","2","","true","2023-01-06T18:32:42+00:00"
"219","159","0","1","0","0","0","0","false","2","","true","2023-01-06T18:35:33+00:00"
"221","148","0","1","0","0","0","0","false","2","","true","2023-01-06T18:54:42+00:00"
"222","217","0","1","0","0","0","0","false","2","","true","2023-01-07T15:45:05+00:00"
"223","217","0","1","0","0","0","0","false","2","","true","2023-01-07T15:47:41+00:00"
"224","167","0","1","0","0","0","0","false","2","","true","2023-01-07T16:37:20+00:00"
"225","170","0","1","0","0","0","0","false","2","","true","2023-01-07T20:17:40+00:00"
"226","230","0","1","0","0","0","0","false","2","","true","2023-01-08T16:23:06+00:00"
"228","157","0","1","0","0","0","0","false","2","","true","2023-01-09T17:42:22+00:00"
"229","161","0","1","0","0","0","0","false","2","","true","2023-01-09T17:47:08+00:00"
"230","161","0","1","0","0","0","0","false","2","","true","2023-01-09T17:48:18+00:00"
"231","161","0","1","0","0","0","0","false","2","","true","2023-01-09T17:48:51+00:00"
"232","173","0","1","0","0","0","0","false","2","","true","2023-01-10T15:06:45+00:00"
"233","185","0","1","0","0","0","0","false","2","","true","2023-01-10T15:15:26+00:00"
"234","162","0","1","0","0","0","0","false","2","","true","2023-01-10T15:18:57+00:00"
"235","162","0","1","0","0","0","0","false","2","","true","2023-01-10T15:21:49+00:00"
"236","165","0","1","0","0","0","0","false","2","","true","2023-01-10T15:53:49+00:00"
"237","165","0","1","0","0","0","0","false","2","","true","2023-01-10T15:54:33+00:00"
"239","219","0","1","0","0","0","0","false","2","","true","2023-01-10T16:19:15+00:00"
"241","179","0","1","0","0","0","0","false","2","","true","2023-01-10T17:46:05+00:00"
"242","218","0","1","0","0","0","0","false","2","","true","2023-01-10T18:20:41+00:00"
"243","158","0","1","0","0","0","0","false","2","","true","2023-01-10T18:29:47+00:00"
"244","163","0","1","0","0","0","0","false","2","","true","2023-01-10T19:24:17+00:00"
"245","182","0","1","0","0","0","0","false","2","","true","2023-01-10T19:57:30+00:00"
"246","166","0","1","0","0","0","0","false","2","","true","2023-01-10T20:17:31+00:00"
"247","170","0","1","0","0","0","0","false","2","","true","2023-01-11T02:31:22+00:00"
"250","168","0","1","0","0","0","0","false","2","","true","2023-01-11T16:50:40+00:00"
"252","178","0","1","0","0","0","0","false","2","","true","2023-01-11T21:05:24+00:00"
"254","187","0","1","0","0","0","0","false","2","","true","2023-01-12T15:37:57+00:00"
"255","175","0","1","0","0","0","0","false","2","","true","2023-01-12T15:47:38+00:00"
"256","175","0","1","0","0","0","0","false","2","","true","2023-01-12T15:48:40+00:00"
"257","203","0","1","0","0","0","0","false","2","","true","2023-01-12T15:56:56+00:00"
"259","169","0","1","0","0","0","0","false","2","","true","2023-01-12T16:46:27+00:00"
"260","181","0","1","0","0","0","0","false","2","","true","2023-01-12T17:05:38+00:00"
"261","180","0","1","0","0","0","0","false","2","","true","2023-01-12T19:25:43+00:00"
"263","189","0","1","0","0","0","0","false","2","","true","2023-01-12T21:41:10+00:00"
"265","205","0","1","0","0","0","0","false","2","","true","2023-01-13T15:00:06+00:00"
"266","174","0","1","0","0","0","0","false","2","","true","2023-01-13T15:43:32+00:00"
"267","196","0","1","0","0","0","0","false","2","","true","2023-01-13T16:45:20+00:00"
"268","196","0","1","0","0","0","0","false","2","","true","2023-01-13T16:46:55+00:00"
"272","198","0","1","0","0","0","0","false","2","","true","2023-01-14T15:36:32+00:00"
"278","195","0","1","0","0","0","0","false","2","","true","2023-01-14T19:04:06+00:00"
"283","222","0","1","0","0","0","0","false","2","","true","2023-01-17T15:15:09+00:00"
"284","194","0","1","0","0","0","0","false","2","","true","2023-01-17T15:41:52+00:00"
"286","258","0","1","0","0","0","0","false","2","","true","2023-01-17T16:23:36+00:00"
"289","236","0","1","0","0","0","0","false","2","","true","2023-01-17T17:57:28+00:00"
"290","200","0","1","0","0","0","0","false","2","","true","2023-01-17T19:42:01+00:00"
"297","202","0","1","0","0","0","0","false","2","","true","2023-01-18T14:54:20+00:00"
"299","329","0","1","0","0","0","0","false","2","","true","2023-01-18T15:36:43+00:00"
"301","199","0","1","0","0","0","0","false","2","","true","2023-01-18T16:18:26+00:00"
"302","204","0","1","0","0","0","0","false","2","","true","2023-01-18T16:32:54+00:00"
"306","193","0","1","0","0","0","0","false","2","","true","2023-01-18T17:15:56+00:00"
"314","224","0","1","0","0","0","0","false","2","","true","2023-01-19T16:57:01+00:00"
"320","226","0","1","0","0","0","0","false","2","","true","2023-01-20T17:09:31+00:00"
"321","208","0","1","0","0","0","0","false","2","","true","2023-01-20T17:18:24+00:00"
"324","211","0","1","0","0","0","0","false","2","","true","2023-01-20T17:59:23+00:00"
"327","209","0","1","0","0","0","0","false","2","","true","2023-01-20T20:45:09+00:00"
"329","238","0","1","0","0","0","0","false","2","","true","2023-01-21T17:05:20+00:00"
"330","214","0","1","0","0","0","0","false","2","","true","2023-01-21T17:25:49+00:00"
"332","232","0","1","0","0","0","0","false","2","","true","2023-01-21T17:56:30+00:00"
"334","252","0","1","0","0","0","0","false","2","","true","2023-01-21T19:08:39+00:00"
"335","206","0","1","0","0","0","0","false","2","","true","2023-01-21T19:39:07+00:00"
"336","233","0","1","0","0","0","0","false","2","","true","2023-01-23T16:52:30+00:00"
"339","220","0","1","0","0","0","0","false","2","","true","2023-01-24T14:48:32+00:00"
"340","220","0","1","0","0","0","0","false","2","","true","2023-01-24T14:51:16+00:00"
"342","243","0","1","0","0","0","0","false","2","","true","2023-01-24T15:46:50+00:00"
"346","216","0","1","0","0","0","0","false","2","","true","2023-01-24T17:00:32+00:00"
"350","223","0","1","0","0","0","0","false","2","","true","2023-01-24T23:24:04+00:00"
"356","783","0","1","0","0","0","0","false","2","","true","2023-01-25T17:04:34+00:00"
"367","212","0","1","0","0","0","0","false","2","","true","2023-01-26T15:31:47+00:00"
"373","215","0","1","0","0","0","0","false","2","","true","2023-01-26T18:45:02+00:00"
"375","213","0","1","0","0","0","0","false","2","","true","2023-01-26T19:58:08+00:00"
"386","225","0","1","0","0","0","0","false","2","","true","2023-01-28T16:41:33+00:00"
"392","237","0","1","0","0","0","0","false","2","","true","2023-01-31T15:28:50+00:00"
"393","245","0","1","0","0","0","0","false","2","","true","2023-01-31T15:36:42+00:00"
"399","234","0","1","0","0","0","0","false","2","","true","2023-01-31T18:18:06+00:00"
"400","240","0","1","0","0","0","0","false","2","","true","2023-01-31T19:20:07+00:00"
"404","235","0","1","0","0","0","0","false","2","","true","2023-02-01T19:03:38+00:00"
"405","248","0","1","0","0","0","0","false","2","","true","2023-02-01T19:34:06+00:00"
"406","248","0","1","0","0","0","0","false","2","","true","2023-02-01T20:28:40+00:00"
"407","249","0","1","0","0","0","0","false","2","","true","2023-02-02T16:49:54+00:00"
"408","249","0","1","0","0","0","0","false","2","","true","2023-02-02T16:50:42+00:00"
"410","241","0","1","0","0","0","0","false","2","","true","2023-02-02T18:21:29+00:00"
"412","242","0","1","0","0","0","0","false","2","","true","2023-02-02T20:40:11+00:00"
"414","252","0","1","0","0","0","0","false","2","","true","2023-02-03T15:28:23+00:00"
"420","605","0","1","0","0","0","0","false","2","","true","2023-02-03T21:54:12+00:00"
"422","347","0","1","0","0","0","0","false","2","","true","2023-02-03T21:58:32+00:00"
"423","244","0","1","0","0","0","0","false","2","","true","2023-02-04T15:08:46+00:00"
"424","250","0","1","0","0","0","0","false","2","","true","2023-02-04T15:45:27+00:00"
"428","250","0","1","0","0","0","0","false","2","","true","2023-02-04T16:25:57+00:00"
"433","257","0","1","0","0","0","0","false","2","","true","2023-02-07T16:38:26+00:00"
"438","254","0","1","0","0","0","0","false","2","","true","2023-02-08T15:58:05+00:00"
"439","253","0","1","0","0","0","0","false","2","","true","2023-02-08T16:37:02+00:00"
"442","247","0","1","0","0","0","0","false","2","","true","2023-02-08T18:04:20+00:00"
"445","251","0","1","0","0","0","0","false","2","","true","2023-02-08T21:25:29+00:00"
"446","251","0","1","0","0","0","0","false","2","","true","2023-02-08T21:26:17+00:00"
"449","259","0","1","0","0","0","0","false","2","","true","2023-02-09T19:33:13+00:00"
"451","255","0","1","0","0","0","0","false","2","","true","2023-02-09T20:50:28+00:00"
"452","255","0","1","0","0","0","0","false","2","","true","2023-02-09T20:52:21+00:00"
"467","358","0","1","0","0","0","0","false","2","","true","2023-02-13T16:24:58+00:00"
"468","358","0","1","0","0","0","0","false","2","","true","2023-02-13T18:07:16+00:00"
"471","256","0","1","0","0","0","0","false","2","","true","2023-02-14T15:57:41+00:00"
"473","321","0","1","0","0","0","0","false","2","","true","2023-02-14T16:09:57+00:00"
"479","260","0","1","0","0","0","0","false","2","","true","2023-02-14T20:39:37+00:00"
"480","0","0","1","0","0","0","0","false","2","","true","2023-02-15T13:44:04+00:00"
"481","264","0","1","0","0","0","0","false","2","","true","2023-02-15T15:09:21+00:00"
"482","264","0","1","0","0","0","0","false","2","","true","2023-02-15T15:09:45+00:00"
"485","261","0","1","0","0","0","0","false","2","","true","2023-02-15T19:34:16+00:00"
"489","1049","0","1","0","0","0","0","false","2","","true","2023-02-16T16:50:35+00:00"
"492","262","0","1","0","0","0","0","false","2","","true","2023-02-16T18:06:46+00:00"
"497","337","0","1","0","0","0","0","false","2","","true","2023-02-17T18:15:46+00:00"
"500","265","0","1","0","0","0","0","false","2","","true","2023-02-17T20:17:57+00:00"
"501","265","0","1","0","0","0","0","false","2","","true","2023-02-17T20:19:05+00:00"
"514","484","0","1","0","0","0","0","false","2","","true","2023-02-20T18:10:11+00:00"
"515","484","0","1","0","0","0","0","false","2","","true","2023-02-20T18:11:37+00:00"
"516","298","0","1","0","0","0","0","false","2","","true","2023-02-20T18:37:19+00:00"
"524","263","0","1","0","0","0","0","false","2","","true","2023-02-21T17:23:19+00:00"
"527","266","0","1","0","0","0","0","false","2","","true","2023-02-21T18:42:14+00:00"
"537","279","0","1","0","0","0","0","false","2","","true","2023-02-22T20:30:22+00:00"
"550","275","0","1","0","0","0","0","false","2","","true","2023-02-25T17:45:16+00:00"
"551","275","6","1","11.27","0","0","0","true","1","","true","2023-02-25T17:45:30+00:00"
"553","283","0","1","0","0","0","0","false","2","","true","2023-02-28T14:49:28+00:00"
"558","309","0","1","0","0","0","0","false","2","","true","2023-02-28T15:52:41+00:00"
"560","315","0","1","0","0","0","0","false","2","","true","2023-02-28T16:41:45+00:00"
"563","282","0","1","0","0","0","0","false","2","","true","2023-02-28T18:44:38+00:00"
"564","334","0","1","0","0","0","0","false","2","","true","2023-02-28T18:54:22+00:00"
"567","306","0","1","0","0","0","0","false","2","","true","2023-03-01T15:30:05+00:00"
"568","294","0","1","0","0","0","0","false","2","","true","2023-03-01T15:40:53+00:00"
"569","294","0","1","0","0","0","0","false","2","","true","2023-03-01T15:41:29+00:00"
"570","422","0","1","0","0","0","0","false","2","","true","2023-03-01T17:05:35+00:00"
"571","306","0","1","0","0","0","0","false","2","","true","2023-03-01T17:41:55+00:00"
"580","334","0","1","0","0","0","0","false","2","","true","2023-03-02T19:28:16+00:00"
"588","336","0","1","0","0","0","0","false","2","","true","2023-03-03T18:46:27+00:00"
"589","350","0","1","0","0","0","0","false","2","","true","2023-03-04T16:01:32+00:00"
"590","323","0","1","0","0","0","0","false","2","","true","2023-03-04T16:07:42+00:00"
"591","323","0","1","0","0","0","0","false","2","","true","2023-03-04T16:09:55+00:00"
"592","341","0","1","0","0","0","0","false","2","","true","2023-03-04T16:39:28+00:00"
"593","341","0","1","0","0","0","0","false","2","","true","2023-03-04T16:42:33+00:00"
"600","311","0","1","0","0","0","0","false","2","","true","2023-03-05T15:36:29+00:00"
"603","346","0","1","0","0","0","0","false","2","","true","2023-03-07T15:08:44+00:00"
"605","324","0","1","0","0","0","0","false","2","","true","2023-03-07T15:27:38+00:00"
"607","335","0","1","0","0","0","0","false","2","","true","2023-03-07T18:07:09+00:00"
"610","555","0","1","0","0","0","0","false","2","","true","2023-03-07T19:33:25+00:00"
"611","333","0","1","0","0","0","0","false","2","","true","2023-03-07T21:02:23+00:00"
"614","495","0","1","0","0","0","0","false","2","","true","2023-03-08T15:03:05+00:00"
"615","332","0","1","0","0","0","0","false","2","","true","2023-03-08T15:17:48+00:00"
"616","331","0","1","0","0","0","0","false","2","","true","2023-03-08T15:37:10+00:00"
"618","351","0","1","0","0","0","0","false","2","","true","2023-03-08T19:17:08+00:00"
"619","345","0","1","0","0","0","0","false","2","","true","2023-03-08T19:27:37+00:00"
"621","340","0","1","0","0","0","0","false","2","","true","2023-03-09T15:25:03+00:00"
"622","339","0","1","0","0","0","0","false","2","","true","2023-03-09T15:28:38+00:00"
"623","352","0","1","0","0","0","0","false","2","","true","2023-03-09T15:38:37+00:00"
"627","330","0","1","0","0","0","0","false","2","","true","2023-03-10T18:47:48+00:00"
"628","575","0","1","0","0","0","0","false","2","","true","2023-03-10T19:41:07+00:00"
"630","342","0","1","0","0","0","0","false","2","","true","2023-03-11T14:56:32+00:00"
"632","344","0","1","0","0","0","0","false","2","","true","2023-03-11T15:19:41+00:00"
"635","363","0","1","0","0","0","0","false","2","","true","2023-03-11T17:26:15+00:00"
"641","364","0","1","0","0","0","0","false","2","","true","2023-03-14T15:10:03+00:00"
"642","364","0","1","0","0","0","0","false","2","","true","2023-03-14T15:15:55+00:00"
"643","455","0","1","0","0","0","0","false","2","","true","2023-03-14T16:15:42+00:00"
"645","360","0","1","0","0","0","0","false","2","","true","2023-03-14T16:58:55+00:00"
"646","388","0","1","0","0","0","0","false","2","","true","2023-03-14T17:31:48+00:00"
"647","571","0","1","0","0","0","0","false","2","","true","2023-03-14T19:14:19+00:00"
"648","357","0","1","0","0","0","0","false","2","","true","2023-03-14T19:56:12+00:00"
"649","359","0","1","0","0","0","0","false","2","","true","2023-03-15T13:56:34+00:00"
"656","384","0","1","0","0","0","0","false","2","","true","2023-03-16T14:40:44+00:00"
"658","362","0","1","0","0","0","0","false","2","","true","2023-03-16T15:35:16+00:00"
"659","498","0","1","0","0","0","0","false","2","","true","2023-03-16T16:47:06+00:00"
"661","403","0","1","0","0","0","0","false","2","","true","2023-03-17T14:32:21+00:00"
"662","512","0","1","0","0","0","0","false","2","","true","2023-03-17T14:36:13+00:00"
"664","504","0","1","0","0","0","0","false","2","","true","2023-03-18T15:11:08+00:00"
"665","398","0","1","0","0","0","0","false","2","","true","2023-03-18T15:18:41+00:00"
